parent_class_p	log2FC_p	padj_p	parent_class_h	log2FC_h	padj_h	gene_id	classification
19291	equal	0.469718929593921	0.414891587068439	equal	-0.308138509919379	0.943111897894026	lcl|NC_030671.1_cds_XP_017643524.1_26156	PEI eq
19300	equal	0.536237715778849	0.146990015145143	equal	0.00549471481829838	0.997005055513963	lcl|NC_030671.1_cds_XP_017643153.1_26169	PEI eq
19304	equal	0.0541233430761112	0.954691667059639	equal	3.09814456882758	0.679576726034834	lcl|NC_030671.1_cds_XP_017646438.1_26176	PEI eq
19308	equal	-0.907107921382828	0.111501288319114	G_raimondii	-3.98018786771256	0.0459227328846779	lcl|NC_030671.1_cds_XP_017644743.1_26186	HEBi
19311	equal	0.211774523624288	0.73787911137889	equal	-0.247091352662187	0.950709600736594	lcl|NC_030671.1_cds_XP_017646284.1_26189	PEI eq
19317	equal	0.372228346661689	0.365633685395364	equal	-0.251176035143972	0.841326545269387	lcl|NC_030671.1_cds_XP_017646127.1_26196	PEI eq
19320	equal	-0.646689753447181	0.0217225177325037	equal	-0.171547931952493	0.955058643459382	lcl|NC_030671.1_cds_XP_017644129.1_26199	PEI eq
19321	G_raimondii	-1.0001590122438	0.00424951917241942	equal	-1.0486936525408	0.284979119453327	lcl|NC_030671.1_cds_XP_017643272.1_26201	HEBl
19326	equal	-0.333028003198374	0.212506297660533	equal	0.627527262319983	0.373066925637354	lcl|NC_030671.1_cds_XP_017646385.1_26210	PEI eq
19327	equal	0.106760410409911	0.885662175812888	G_arboreum	5.38177695522486	0.0470961312722956	lcl|NC_030671.1_cds_XP_017645979.1_26211	HEBi
19328	equal	0.546348516898116	0.194719034339738	equal	0.591284588592922	0.655376587477561	lcl|NC_030671.1_cds_XP_017643545.1_26213	PEI eq
19332	G_arboreum	1.389823255039	0.000293388045306832	equal	0.386072060202887	0.868200611745715	lcl|NC_030671.1_cds_XP_017644018.1_26218	HEBl
19334	equal	-0.27238896041772	0.585844043435923	equal	-0.632431867705652	0.394558716490262	lcl|NC_030671.1_cds_XP_017643020.1_26220	PEI eq
19337	equal	0.170556578070998	0.765050452687519	equal	-0.17908680704057	0.928716681579204	lcl|NC_030671.1_cds_XP_017646347.1_26224	PEI eq
19340	equal	-0.55781501407189	0.106603431484061	equal	-0.855942514068222	0.246064929981578	lcl|NC_030671.1_cds_XP_017643101.1_26231	PEI eq
19341	equal	0.427786350633815	0.331467199497317	equal	-0.33269712633927	0.833344677613938	lcl|NC_030671.1_cds_XP_017646005.1_26233	PEI eq
19342	equal	-0.534355359985518	0.0560375204428823	equal	-0.65919127291679	0.493142591171737	lcl|NC_030671.1_cds_XP_017646172.1_26234	PEI eq
19343	equal	0.490398374759673	0.405391391619303	equal	0.179695171630463	0.938874455552691	lcl|NC_030671.1_cds_XP_017643039.1_26235	PEI eq
19344	equal	-0.0148102362576206	0.976090076510598	equal	0.10674953538472	0.951705994597362	lcl|NC_030671.1_cds_XP_017646035.1_26239	PEI eq
19345	G_arboreum	1.28920754348412	0.00159919985195723	equal	1.5271437499747	0.385381479921862	lcl|NC_030671.1_cds_XP_017643619.1_26240	HEBl
19354	equal	0.381002641092636	0.515917093959381	equal	0.0715131621459662	0.987656010816786	lcl|NC_030671.1_cds_XP_017643108.1_26251	PEI eq
19361	equal	0.0527019050861872	0.911440316028013	equal	-0.110307335421064	0.940056782811846	lcl|NC_030671.1_cds_XP_017646417.1_26259	PEI eq
19362	G_arboreum	1.8307076312719	5.45072397822657e-09	equal	-0.853333416026942	0.925987515832111	lcl|NC_030671.1_cds_XP_017643923.1_26260	HEBl
19365	equal	0.422658098318201	0.202432512626445	equal	0.0986021470716648	0.954363479022016	lcl|NC_030671.1_cds_XP_017645572.1_26263	PEI eq
19367	equal	0.0851075225778476	0.904168828959709	equal	4.9427700694204	0.10836151608641	lcl|NC_030671.1_cds_XP_017643326.1_26268	PEI eq
19368	equal	-0.183799434377639	0.78228258472944	equal	-0.796553623944356	0.40939421058804	lcl|NC_030671.1_cds_XP_017643478.1_26269	PEI eq
19371	equal	0.256113655086925	0.687217717092567	equal	-0.238871938628354	0.896140292542486	lcl|NC_030671.1_cds_XP_017646451.1_26272	PEI eq
19376	equal	0.111087271847163	0.883181402367603	equal	1.15002583590436	0.0618046143484079	lcl|NC_030671.1_cds_XP_017643726.1_26279	PEI eq
19378	equal	-0.826008789747795	0.0076702195890905	equal	-0.614699139869194	0.645293611589201	lcl|NC_030671.1_cds_XP_017646148.1_26281	PEI eq
19382	equal	0.831188063375863	0.00372800717063413	G_arboreum	1.4016913796818	0.0374511181729808	lcl|NC_030671.1_cds_XP_017645916.1_26286	HEBi
19383	equal	-0.52267699801334	0.102159852148433	equal	-0.0529916044420367	0.974084602313164	lcl|NC_030671.1_cds_XP_017646230.1_26288	PEI eq
19385	equal	0.0206015071535454	0.981853214954111	equal	-0.180646302307795	0.960695249466371	lcl|NC_030671.1_cds_XP_017645053.1_26290	PEI eq
19389	equal	-0.221625684013279	0.752808402755656	equal	-0.405336541151733	0.844369080627111	lcl|NC_030671.1_cds_XP_017643884.1_26294	PEI eq
19391	equal	0.421099743895378	0.40184744868303	equal	0.000673964160972127	0.999751724544581	lcl|NC_030671.1_cds_XP_017643859.1_26296	PEI eq
19392	equal	0.0217988035920458	0.980425798830545	equal	-0.55876450620157	0.796176211229623	lcl|NC_030671.1_cds_XP_017643364.1_26297	PEI eq
19395	equal	0.400348536516039	0.429977124250233	equal	0.551908881712472	0.776346511066193	lcl|NC_030671.1_cds_XP_017643517.1_26301	PEI eq
19398	equal	-0.0589777151962838	0.925131572489273	equal	-1.4635728805901	0.516099801381646	lcl|NC_030671.1_cds_XP_017646525.1_26306	PEI eq
19403	equal	0.204268098965286	0.830559867809471	equal	-1.16335435135221	0.569843531323236	lcl|NC_030671.1_cds_XP_017643857.1_26311	PEI eq
19405	equal	-0.0829532566259093	0.895531302689104	equal	-0.304740620502733	0.870890198366352	lcl|NC_030671.1_cds_XP_017645938.1_26313	PEI eq
19406	equal	0.620006473643531	0.1547425246458	equal	0.0977210292673788	0.951195055664002	lcl|NC_030671.1_cds_XP_017645939.1_26314	PEI eq
19410	equal	-0.662310097478743	0.0562727292910468	equal	-0.98591009238071	0.682843320088351	lcl|NC_030671.1_cds_XP_017646053.1_26318	PEI eq
19411	equal	0.231023336041057	0.744625284009978	equal	0.465787065490322	0.910925836798265	lcl|NC_030671.1_cds_XP_017643564.1_26319	PEI eq
19412	equal	-0.0164370038690153	0.978241515609355	equal	1.06431305703619	0.255613652455354	lcl|NC_030671.1_cds_XP_017646291.1_26321	PEI eq
19413	equal	-0.789411507057306	0.0291409647618586	equal	-1.3364980761766	0.0512697171111525	lcl|NC_030671.1_cds_XP_017643796.1_26322	PEI eq
19418	equal	0.104226932216949	0.89897985100994	equal	-0.691325293347241	0.703541529786771	lcl|NC_030671.1_cds_XP_017644033.1_26329	PEI eq
19419	G_raimondii	-1.09216170108286	0.0173535642431289	equal	-0.541373227009987	0.881340167284124	lcl|NC_030671.1_cds_XP_017643106.1_26330	HEBl
19428	G_raimondii	-1.31321775372418	0.0030786128410015	equal	-0.510324685077015	0.857385691641826	lcl|NC_030671.1_cds_XP_017644546.1_26343	HEBl
19430	equal	0.481073975293856	0.308767529274288	equal	-0.619983251047893	0.757453695440634	lcl|NC_030671.1_cds_XP_017643819.1_26345	PEI eq
19434	equal	-0.988370485702356	2.55928449595638e-06	equal	-0.463434034498248	0.54273484819354	lcl|NC_030671.1_cds_XP_017643401.1_26351	PEI eq
19439	G_raimondii	-1.03134620620973	0.000213784490342234	equal	-0.200325857918427	0.91787206085707	lcl|NC_030671.1_cds_XP_017646111.1_26357	HEBl
19442	equal	0.475821112474832	0.219809474926851	equal	-0.0981175057943672	0.952067969903863	lcl|NC_030671.1_cds_XP_017643558.1_26361	PEI eq
19446	equal	0.128101048153464	0.862726846486154	equal	-0.216626496684453	0.918728230146377	lcl|NC_030671.1_cds_XP_017646260.1_26368	PEI eq
19449	equal	0.247425102471457	0.666987651912967	equal	-0.750598039773523	0.666654596985781	lcl|NC_030671.1_cds_XP_017645763.1_26371	PEI eq
19450	equal	-0.247147102548565	0.691402876143654	equal	0.416405032595947	0.796688067279294	lcl|NC_030671.1_cds_XP_017646193.1_26375	PEI eq
19451	equal	0.0639587487990798	0.89664904060677	equal	0.497704462333853	0.454546403449454	lcl|NC_030671.1_cds_XP_017646192.1_26376	PEI eq
19452	equal	-0.116660263368688	0.897668100667297	equal	0.0360647801305319	0.988657134018317	lcl|NC_030671.1_cds_XP_017643369.1_26377	PEI eq
19459	equal	0.564007334999787	0.144747644309456	equal	0.660982020722603	0.459130120482318	lcl|NC_030671.1_cds_XP_017643311.1_26390	PEI eq
19465	equal	-0.425626825783852	0.315604294527707	equal	0.108925889006976	0.955443682553266	lcl|NC_030671.1_cds_XP_017646362.1_26402	PEI eq
19466	equal	-0.488665670055337	0.507662375395649	equal	-0.858904211866579	0.656052490222305	lcl|NC_030671.1_cds_XP_017646409.1_26403	PEI eq
19468	equal	-0.350762998775056	0.292049659266422	equal	-0.917686164357582	0.226612947676404	lcl|NC_030671.1_cds_XP_017645468.1_26406	PEI eq
19470	equal	0.156696824833136	0.682690835538253	equal	0.375723678570611	0.618672433554669	lcl|NC_030671.1_cds_XP_017645966.1_26408	PEI eq
19473	equal	0.338973343553638	0.51000593997205	equal	0.776830755460659	0.593004723701557	lcl|NC_030671.1_cds_XP_017646015.1_26412	PEI eq
19474	equal	-0.306289935946488	0.732396687675078	equal	4.28554973171501	0.280262013408181	lcl|NC_030671.1_cds_XP_017645462.1_26414	PEI eq
19484	G_arboreum	1.08747101687479	0.000148823228595711	equal	0.307243326754462	0.888748086472284	lcl|NC_030671.1_cds_XP_017645531.1_26431	HEBl
19488	equal	0.0731616983380086	0.90205652016332	equal	0.156782047078372	0.938874455552691	lcl|NC_030671.1_cds_XP_017646095.1_26436	PEI eq
19496	equal	0.931989824376555	2.92938340960178e-06	equal	-0.80236722090692	0.0728516813235365	lcl|NC_030671.1_cds_XP_017645504.1_26448	PEI eq
19498	equal	0.15008146748592	0.704491870643586	G_arboreum	1.05482563286101	0.0229212392930984	lcl|NC_030671.1_cds_XP_017646496.1_26451	HEBi
19499	equal	0.437024269104688	0.306279335437781	equal	0.591075078380741	0.634230713605904	lcl|NC_030671.1_cds_XP_017646490.1_26452	PEI eq
19500	equal	-0.415301826663653	0.299943181149493	equal	-0.547633137219862	0.788796472972477	lcl|NC_030671.1_cds_XP_017646032.1_26453	PEI eq
19513	G_raimondii	-1.08152558120854	0.0010244821973317	equal	-0.805932047967957	0.362111362229828	lcl|NC_030671.1_cds_XP_017643812.1_26469	HEBl
19517	equal	-0.606936739318078	0.102153800789927	equal	-0.448798148751018	0.607027976195757	lcl|NC_030671.1_cds_XP_017643255.1_26474	PEI eq
19520	equal	0.70574117262898	0.368445403277967	equal	0.779299829563531	0.83750764301821	lcl|NC_030671.1_cds_XP_017644987.1_26477	PEI eq
19521	equal	-0.279375288421577	0.533424791641725	equal	-0.179177008608699	0.914002055117273	lcl|NC_030671.1_cds_XP_017646500.1_26478	PEI eq
19523	equal	-0.808743833566406	0.00337102498867537	equal	-0.19789226794468	0.912909049742532	lcl|NC_030671.1_cds_XP_017643301.1_26480	PEI eq
19524	equal	-0.497063434584688	0.253687023250424	equal	-0.952518821084752	0.646779156515921	lcl|NC_030671.1_cds_XP_017642943.1_26482	PEI eq
19525	equal	-0.600820556359031	0.162009462074752	equal	-1.62013852158882	0.317434886366554	lcl|NC_030671.1_cds_XP_017642944.1_26483	PEI eq
19529	equal	-0.381225820630056	0.677993982845464	equal	0.163426832441811	0.965840989785523	lcl|NC_030671.1_cds_XP_017643881.1_26487	PEI eq
19532	G_raimondii	-1.33840155941096	3.43710509221324e-14	equal	-0.328634518214302	0.668151421137883	lcl|NC_030671.1_cds_XP_017645710.1_26492	HEBl
19533	equal	-0.222146923847316	0.650187761001554	equal	-0.444479378384247	0.706545189735429	lcl|NC_030671.1_cds_XP_017646093.1_26493	PEI eq
19545	equal	-0.652619140670968	0.100024113551919	equal	-1.54265125595629	0.593004723701557	lcl|NC_030671.1_cds_XP_017645688.1_26508	PEI eq
19548	equal	-0.0118568995715453	0.98732695659939	equal	0.0256433517260446	0.991647698430279	lcl|NC_030671.1_cds_XP_017646516.1_26511	PEI eq
19549	equal	-0.082520313752988	0.912288260844545	equal	4.75197848721411	0.150034197624966	lcl|NC_030671.1_cds_XP_017646514.1_26512	PEI eq
19552	equal	0.0253711053762357	0.966786569515932	equal	0.951889605539875	0.228059078770104	lcl|NC_030671.1_cds_XP_017645702.1_26519	PEI eq
19558	G_arboreum	1.56893727049789	2.9086681700514e-08	equal	-0.200726337149515	0.867986132398723	lcl|NC_030671.1_cds_XP_017643271.1_26527	HEBl
19569	equal	-0.502174915993323	0.051385405445758	equal	-0.296272298613191	0.873609312342423	lcl|NC_030671.1_cds_XP_017643586.1_26539	PEI eq
19570	G_arboreum	1.2492858336573	6.39663548079064e-08	equal	0.42697329808316	0.491589450526526	lcl|NC_030671.1_cds_XP_017645522.1_26541	HEBl
19571	equal	0.0882866604639838	0.89664904060677	equal	0.510037477922329	0.753250982213902	lcl|NC_030671.1_cds_XP_017645521.1_26542	PEI eq
19572	equal	-0.607394068571459	0.265927208072655	equal	-0.51923945270506	0.777295855261647	lcl|NC_030671.1_cds_XP_017646250.1_26543	PEI eq
19573	equal	-0.20960217272191	0.722544260444811	equal	4.65552679479885	0.180514416574361	lcl|NC_030671.1_cds_XP_017643123.1_26544	PEI eq
19574	G_arboreum	1.60905356135361	3.60949769552272e-08	equal	0.0404424396162036	0.976490292862771	lcl|NC_030671.1_cds_XP_017644832.1_26545	HEBl
19575	equal	-0.239794068717812	0.797875471250037	G_raimondii	-6.3352484037244	0.0063259570248368	lcl|NC_030671.1_cds_XP_017643968.1_26546	HEBi
19577	equal	0.925209985739191	0.0132480503892556	equal	-0.143039717549276	0.941088628184714	lcl|NC_030671.1_cds_XP_017646071.1_26548	PEI eq
19580	equal	0.615732669279653	0.14024295901068	equal	0.793790891189634	0.324361498902508	lcl|NC_030671.1_cds_XP_017643664.1_26554	PEI eq
19581	G_arboreum	1.13673457823783	0.00257215303355603	equal	0.190015171204253	0.965840989785523	lcl|NC_030671.1_cds_XP_017643167.1_26555	HEBl
19583	equal	0.470824818365198	0.318189616871907	equal	0.547188608846858	0.652584270960552	lcl|NC_030671.1_cds_XP_017646379.1_26557	PEI eq
19587	equal	-0.102194357323794	0.868616919521195	equal	-0.0812079575952222	0.987656010816786	lcl|NC_030671.1_cds_XP_017646517.1_26571	PEI eq
19588	equal	0.410186633442441	0.195699640597216	equal	-0.164823752746404	0.91787206085707	lcl|NC_030671.1_cds_XP_017645620.1_26572	PEI eq
19589	equal	0.13162523467871	0.840164632743118	equal	-1.56748994762235	0.480188673337335	lcl|NC_030671.1_cds_XP_017645804.1_26573	PEI eq
19592	G_arboreum	2.62239549319194	2.24254698615315e-27	G_arboreum	1.04086918085662	0.0459715872321616	lcl|NC_030671.1_cds_XP_017643103.1_26576	PEI de
19593	equal	0.346874213330913	0.613253760370738	equal	0.925680013615071	0.411689911969478	lcl|NC_030671.1_cds_XP_017642937.1_26577	PEI eq
19594	equal	-0.615467487254874	0.105758096338473	equal	-0.449848031114554	0.753250982213902	lcl|NC_030671.1_cds_XP_017643315.1_26582	PEI eq
19607	equal	-0.58159104496455	0.207826101898617	equal	-1.1605850227685	0.374329684335235	lcl|NC_030671.1_cds_XP_017643506.1_26599	PEI eq
19608	equal	-0.259596303039402	0.60622962283407	equal	0.508286963229109	0.799778850571322	lcl|NC_030671.1_cds_XP_017643781.1_26600	PEI eq
19609	equal	-0.665007657582896	0.00252207402543472	equal	0.590834191207806	0.425431012323397	lcl|NC_030671.1_cds_XP_017645352.1_26601	PEI eq
19611	equal	0.0588712684942768	0.90514301538354	equal	0.65710946288029	0.444449646363846	lcl|NC_030671.1_cds_XP_017645357.1_26605	PEI eq
19612	equal	0.603973898392569	0.177068922565914	equal	1.1695301670393	0.114665993957885	lcl|NC_030671.1_cds_XP_017645358.1_26606	PEI eq
19617	equal	0.130413971355482	0.836170579724691	equal	0.563271909723178	0.878226176319513	lcl|NC_030671.1_cds_XP_017645482.1_26611	PEI eq
19622	equal	0.135255804263684	0.812278190888023	equal	1.61331514806607	0.0578516145204423	lcl|NC_030671.1_cds_XP_017644116.1_26621	PEI eq
19623	equal	0.414197448794109	0.617259495395021	equal	-0.524014367635086	0.860317406952901	lcl|NC_030671.1_cds_XP_017642948.1_26622	PEI eq
19627	equal	0.387990846019917	0.379832366347554	equal	0.438969198555476	0.853552209912068	lcl|NC_030671.1_cds_XP_017645803.1_26626	PEI eq
19628	equal	-0.633305214861709	0.0116420348413138	equal	-0.51149729887472	0.552151025006883	lcl|NC_030671.1_cds_XP_017645834.1_26627	PEI eq
19629	equal	-0.418065003544833	0.436372998489043	G_arboreum	5.6467057657194	0.029149096032	lcl|NC_030671.1_cds_XP_017645835.1_26628	HEBi
19633	equal	-0.318824165044258	0.638633933358176	equal	-0.0252902489353413	0.994644612828086	lcl|NC_030671.1_cds_XP_017643314.1_26632	PEI eq
19647	equal	0.0994747942968453	0.89664904060677	equal	-0.768474500583387	0.50492200584656	lcl|NC_030671.1_cds_XP_017646470.1_26659	PEI eq
19661	equal	-0.508533577855744	0.0963610349784043	equal	-0.449807994164953	0.683104783010743	lcl|NC_030671.1_cds_XP_017644598.1_26674	PEI eq
19662	equal	-0.257300037265395	0.63501192275137	equal	-0.344297012739337	0.823443714818205	lcl|NC_030671.1_cds_XP_017645573.1_26675	PEI eq
19666	equal	-0.504974658318738	0.446600239077582	equal	-5.38811264757618	0.0674279691818924	lcl|NC_030671.1_cds_XP_017645958.1_26679	PEI eq
19669	equal	0.470350083776213	0.0871515276393787	equal	-0.0455614058298125	0.974055301703128	lcl|NC_030671.1_cds_XP_017645723.1_26682	PEI eq
19671	equal	-0.000635937604817327	0.999050042640696	equal	0.0498216727362501	0.981471755940054	lcl|NC_030671.1_cds_XP_017646421.1_26684	PEI eq
19672	equal	-0.634509109756058	0.0131941919095577	equal	-0.558046844690515	0.562718571923653	lcl|NC_030671.1_cds_XP_017645581.1_26685	PEI eq
19676	equal	-0.0477580073929246	0.912441977695994	equal	0.675614541440297	0.199198328626989	lcl|NC_030671.1_cds_XP_017645442.1_26692	PEI eq
19689	equal	-0.124111632138091	0.834050981221056	equal	1.40415595380586	0.371046276249896	lcl|NC_030671.1_cds_XP_017646266.1_26705	PEI eq
19692	equal	0.558212521044093	0.312957046473904	equal	-0.618644826977581	0.808280019766723	lcl|NC_030671.1_cds_XP_017643797.1_26711	PEI eq
19695	G_arboreum	1.53198989736993	3.69528848990694e-06	G_arboreum	1.53492323877305	0.0125093186401051	lcl|NC_030671.1_cds_XP_017645989.1_26715	PEI de
19702	G_arboreum	1.87346839342148	0.00914781169956704	equal	1.80003305451873	0.508381284353833	lcl|NC_030671.1_cds_XP_017646533.1_26724	HEBl
19703	equal	-0.161991751244154	0.753003987386898	equal	-0.0787092792506064	0.9795806615586	lcl|NC_030671.1_cds_XP_017645984.1_26725	PEI eq
19704	equal	-0.198749296946333	0.623092528828058	equal	-0.588153105240085	0.317434886366554	lcl|NC_030671.1_cds_XP_017644009.1_26727	PEI eq
19708	equal	-0.381509221913967	0.379501168697085	equal	-0.0608356034794426	0.987679981203811	lcl|NC_030671.1_cds_XP_017645806.1_26734	PEI eq
19709	equal	-0.438401652842118	0.162271853471679	equal	-0.0532230928097353	0.972356274494117	lcl|NC_030671.1_cds_XP_017645788.1_26736	PEI eq
19711	G_arboreum	1.29858818932988	5.27687340138203e-06	equal	0.519537162285714	0.815850343130455	lcl|NC_030671.1_cds_XP_017643539.1_26739	HEBl
19712	G_arboreum	1.9107720312268	1.02128432400729e-11	equal	0.5653641196578	0.838304889383092	lcl|NC_030671.1_cds_XP_017643540.1_26740	HEBl
19715	equal	0.0873549585969023	0.940182689699837	equal	0.0427578417026272	0.988657134018317	lcl|NC_030671.1_cds_XP_017644797.1_26744	PEI eq
19716	equal	-0.478093884794507	0.580517696346768	equal	-0.581402874245402	0.784586158012601	lcl|NC_030671.1_cds_XP_017644798.1_26745	PEI eq
19732	equal	-0.257935836170907	0.54108554148063	equal	-0.507826120953367	0.565731989033261	lcl|NC_030671.1_cds_XP_017646393.1_26768	PEI eq
19734	equal	0.390802963417855	0.182753547217196	equal	0.269433102480827	0.810543291334024	lcl|NC_030671.1_cds_XP_017646006.1_26770	PEI eq
19745	equal	0.492343503403374	0.0996474442276523	equal	0.357924730975394	0.800693184189073	lcl|NC_030671.1_cds_XP_017645736.1_26785	PEI eq
19756	equal	0.502231803767728	0.180255710556324	equal	-0.450573623873221	0.74425640335	lcl|NC_030671.1_cds_XP_017643821.1_26806	PEI eq
19760	equal	0.17739583588473	0.804326113343847	equal	-0.110904598860873	0.958712975104466	lcl|NC_030671.1_cds_XP_017646055.1_26812	PEI eq
19761	equal	0.225622228225928	0.767517062038623	equal	0.261771907027577	0.935836595360556	lcl|NC_030671.1_cds_XP_017646056.1_26813	PEI eq
19765	equal	-0.528557782879641	0.213666225347456	equal	0.188412179810546	0.951195055664002	lcl|NC_030671.1_cds_XP_017644690.1_26820	PEI eq
